Entity,Code,Day,total_vaccinations_per_hundred
Slovenia,SVN,2021-05-14,40.28
Slovenia,SVN,2021-05-15,40.7
Slovenia,SVN,2021-05-16,40.86
Slovenia,SVN,2021-05-17,41.24
Slovenia,SVN,2021-05-18,41.83
Slovenia,SVN,2021-05-19,42.93
Slovenia,SVN,2021-05-20,44.37
Slovenia,SVN,2021-05-21,45.63
Slovenia,SVN,2021-05-22,46.16
Slovenia,SVN,2021-05-23,46.31
Slovenia,SVN,2021-05-24,46.61
Slovenia,SVN,2021-05-25,47.07
Slovenia,SVN,2021-05-26,48.1
Slovenia,SVN,2021-05-27,49.49
Slovenia,SVN,2021-05-28,50.53
Slovenia,SVN,2021-05-29,51.03
Slovenia,SVN,2021-05-30,51.03
Slovenia,SVN,2021-05-31,51.35
Slovenia,SVN,2021-06-01,52.07
Slovenia,SVN,2021-06-02,53.48
Slovenia,SVN,2021-06-03,55.23
Slovenia,SVN,2021-06-04,56.59
Slovenia,SVN,2021-06-05,57.2
Slovenia,SVN,2021-06-06,57.43
Slovenia,SVN,2021-06-07,57.79
Slovenia,SVN,2021-06-08,58.45
Slovenia,SVN,2021-06-09,59.57
Slovenia,SVN,2021-06-10,61.14
Slovenia,SVN,2021-06-11,62.31
Slovenia,SVN,2021-06-12,62.83
Slovenia,SVN,2021-06-13,62.99
Slovenia,SVN,2021-06-14,63.31
Slovenia,SVN,2021-06-15,63.77
Slovenia,SVN,2021-06-16,64.57
Slovenia,SVN,2021-06-17,65.54
Slovenia,SVN,2021-06-18,66.21
Slovenia,SVN,2021-06-19,66.32
Slovenia,SVN,2021-06-20,66.4
Slovenia,SVN,2021-06-21,66.65
Slovenia,SVN,2021-06-22,67.15
Slovenia,SVN,2021-06-23,68.11
Slovenia,SVN,2021-06-24,69.34
Slovenia,SVN,2021-06-25,69.35
Slovenia,SVN,2021-06-26,69.54
Slovenia,SVN,2021-06-27,69.54
Slovenia,SVN,2021-06-28,69.84
Slovenia,SVN,2021-06-29,70.4
Slovenia,SVN,2021-06-30,71.09
Slovenia,SVN,2021-07-01,72.04
Slovenia,SVN,2021-07-02,72.73
Slovenia,SVN,2021-07-03,72.81
Slovenia,SVN,2021-07-04,72.81
Slovenia,SVN,2021-07-05,73.13
Slovenia,SVN,2021-07-06,73.53
Slovenia,SVN,2021-07-07,74.13
Slovenia,SVN,2021-07-08,74.89
Slovenia,SVN,2021-07-09,75.43
Slovenia,SVN,2021-07-10,75.48
Slovenia,SVN,2021-07-11,75.49
Slovenia,SVN,2021-07-12,75.8
Slovenia,SVN,2021-07-13,76.12
Slovenia,SVN,2021-07-14,76.64
Slovenia,SVN,2021-07-15,77.31
Slovenia,SVN,2021-07-16,77.8
Slovenia,SVN,2021-07-17,77.88
Slovenia,SVN,2021-07-18,77.88
Slovenia,SVN,2021-07-19,78.13
Slovenia,SVN,2021-07-20,78.39
Slovenia,SVN,2021-07-21,78.86
Slovenia,SVN,2021-07-22,79.38
Slovenia,SVN,2021-07-23,79.82
Slovenia,SVN,2021-07-24,79.9
Slovenia,SVN,2021-07-25,79.9
Slovenia,SVN,2021-07-26,80.14
Slovenia,SVN,2021-07-27,80.45
Slovenia,SVN,2021-07-28,80.87
Slovenia,SVN,2021-07-29,81.37
Slovenia,SVN,2021-07-30,81.76
Slovenia,SVN,2021-07-31,81.85
Slovenia,SVN,2021-08-01,81.85
Slovenia,SVN,2021-08-02,82.08
Slovenia,SVN,2021-08-03,82.35
Slovenia,SVN,2021-08-04,82.74
Slovenia,SVN,2021-08-05,83.21
Slovenia,SVN,2021-08-06,83.59
Slovenia,SVN,2021-08-07,83.63
Slovenia,SVN,2021-08-08,83.66
Slovenia,SVN,2021-08-09,83.85
Slovenia,SVN,2021-08-10,84.08
Slovenia,SVN,2021-08-11,84.4
Slovenia,SVN,2021-08-12,84.85
Slovenia,SVN,2021-08-13,85.22
Slovenia,SVN,2021-08-14,85.26
Slovenia,SVN,2021-08-15,85.26
Slovenia,SVN,2021-08-16,85.52
Slovenia,SVN,2021-08-17,85.83
Slovenia,SVN,2021-08-18,86.19
Slovenia,SVN,2021-08-19,86.63
Slovenia,SVN,2021-08-20,86.98
Slovenia,SVN,2021-08-21,87.02
Slovenia,SVN,2021-08-22,87.02
Slovenia,SVN,2021-08-23,87.25
Slovenia,SVN,2021-08-24,87.54
Slovenia,SVN,2021-08-25,87.89
Slovenia,SVN,2021-08-26,88.33
Slovenia,SVN,2021-08-27,88.67
Slovenia,SVN,2021-08-28,88.72
Slovenia,SVN,2021-08-29,88.72
Slovenia,SVN,2021-08-30,88.93
Slovenia,SVN,2021-08-31,89.16
Slovenia,SVN,2021-09-01,89.42
Slovenia,SVN,2021-09-02,89.8
Slovenia,SVN,2021-09-03,90.11
Slovenia,SVN,2021-09-04,90.14
Slovenia,SVN,2021-09-05,90.14
Slovenia,SVN,2021-09-06,90.36
Slovenia,SVN,2021-09-07,90.68
Slovenia,SVN,2021-09-08,91.09
Slovenia,SVN,2021-09-09,91.63
Slovenia,SVN,2021-09-10,92.06
Slovenia,SVN,2021-09-11,92.14
Slovenia,SVN,2021-09-12,92.14
Slovenia,SVN,2021-09-13,92.57
Slovenia,SVN,2021-09-14,93.32
Slovenia,SVN,2021-09-15,94.14
Slovenia,SVN,2021-09-16,95.17
Slovenia,SVN,2021-09-17,95.99
Slovenia,SVN,2021-09-18,96.36
Slovenia,SVN,2021-09-19,96.52
Slovenia,SVN,2021-09-20,96.87
Slovenia,SVN,2021-09-21,97.25
Slovenia,SVN,2021-09-22,97.65
Slovenia,SVN,2021-09-23,98.21
Slovenia,SVN,2021-09-24,98.7
Slovenia,SVN,2021-09-25,98.79
Slovenia,SVN,2021-09-26,98.82
Slovenia,SVN,2021-09-27,99.07
Slovenia,SVN,2021-09-28,99.41
Slovenia,SVN,2021-09-29,99.76
Slovenia,SVN,2021-09-30,100.17
Slovenia,SVN,2021-10-01,100.5
Slovenia,SVN,2021-10-02,100.55
Slovenia,SVN,2021-10-03,100.55
Slovenia,SVN,2021-10-04,100.79
Slovenia,SVN,2021-10-05,101.15
Slovenia,SVN,2021-10-06,101.55
Slovenia,SVN,2021-10-07,102.16
Slovenia,SVN,2021-10-08,102.64
Slovenia,SVN,2021-10-09,102.73
Slovenia,SVN,2021-10-10,102.74
Slovenia,SVN,2021-10-11,103
Slovenia,SVN,2021-10-12,103.3
Slovenia,SVN,2021-10-13,103.58
Slovenia,SVN,2021-10-14,103.97
Slovenia,SVN,2021-10-15,104.25
Slovenia,SVN,2021-10-16,104.28
Slovenia,SVN,2021-10-17,104.28
Slovenia,SVN,2021-10-18,104.43
Slovenia,SVN,2021-10-19,104.61
Slovenia,SVN,2021-10-20,104.8
Slovenia,SVN,2021-10-21,105.13
Slovenia,SVN,2021-10-22,105.39
Slovenia,SVN,2021-10-23,105.41
Slovenia,SVN,2021-10-24,105.41
Slovenia,SVN,2021-10-25,105.54
Slovenia,SVN,2021-10-26,105.73
Slovenia,SVN,2021-10-27,105.91
Slovenia,SVN,2021-10-28,106.27
Slovenia,SVN,2021-10-29,106.47
Slovenia,SVN,2021-10-30,106.5
Slovenia,SVN,2021-10-31,106.5
Slovenia,SVN,2021-11-01,106.5
Slovenia,SVN,2021-11-02,106.76
Slovenia,SVN,2021-11-03,107.22
Slovenia,SVN,2021-11-04,108.03
Slovenia,SVN,2021-11-05,108.76
Slovenia,SVN,2021-11-06,109.01
Slovenia,SVN,2021-11-07,109.11
Slovenia,SVN,2021-11-08,109.69
Slovenia,SVN,2021-11-09,110.39
Slovenia,SVN,2021-11-10,111.28
