;Country;Code;Date;Vax_Rate;Index;Region;Income_group
38157;Turkey;TUR;2021-05;34.05;197;Europe & Central Asia;Upper middle income
12458;Finland;FIN;2021-05;48.49;62;Europe & Central Asia;High income
12459;Finland;FIN;2021-05;53.43;62;Europe & Central Asia;High income
12704;France;FRA;2021-05;54.67;64;Europe & Central Asia;High income
12705;France;FRA;2021-05;55.5;64;Europe & Central Asia;High income
13034;French Polynesia;PYF;2021-05;30.35;162;East Asia & Pacific;High income
13035;French Polynesia;PYF;2021-05;33.82;162;East Asia & Pacific;High income
37774;Tunisia;TUN;2021-05;8.03;196;Middle East & North Africa;Lower middle income
37773;Tunisia;TUN;2021-05;7.9;196;Middle East & North Africa;Lower middle income
13086;Gabon;GAB;2021-05;0.76;67;Sub-Saharan Africa;Upper middle income
13087;Gabon;GAB;2021-05;0.99;67;Sub-Saharan Africa;Upper middle income
13133;Gambia;GMB;2021-05;1.04;73;Sub-Saharan Africa;Low income
13134;Gambia;GMB;2021-05;1.17;73;Sub-Saharan Africa;Low income
13207;Georgia;GEO;2021-05;3.38;69;Europe & Central Asia;Upper middle income
13208;Georgia;GEO;2021-05;3.49;69;Europe & Central Asia;Upper middle income
13579;Germany;DEU;2021-05;60.02;50;Europe & Central Asia;High income
13580;Germany;DEU;2021-05;60.67;50;Europe & Central Asia;High income
13908;Ghana;GHA;2021-05;2.67;70;Sub-Saharan Africa;Lower middle income
5041;Bulgaria;BGR;2021-05;19.81;18;Europe & Central Asia;Upper middle income
5040;Bulgaria;BGR;2021-05;19.62;18;Europe & Central Asia;Upper middle income
13909;Ghana;GHA;2021-05;3.87;70;Sub-Saharan Africa;Lower middle income
37401;Trinidad and Tobago;TTO;2021-05;6.83;195;Latin America & Caribbean;High income
23124;Macao;MAC;2021-05;25.34;118;East Asia & Pacific;High income
7099;China;CHN;2021-05;44.26;36;East Asia & Pacific;Upper middle income
27733;North Macedonia;MKD;2021-05;14.64;127;Europe & Central Asia;Upper middle income
1863;Bahamas;BHS;2021-05;12.66;20;Latin America & Caribbean;High income
378;Angola;AGO;2021-05;2.53;2;Sub-Saharan Africa;Lower middle income
379;Angola;AGO;2021-05;2.68;2;Sub-Saharan Africa;Lower middle income
41183;Yemen;YEM;2021-05;0.06;214;Middle East & North Africa;Low income
41184;Yemen;YEM;2021-05;0.34;214;Middle East & North Africa;Low income
31735;Rwanda;RWA;2021-05;3.01;166;Sub-Saharan Africa;Low income
26774;Nauru;NRU;2021-05;67.98;147;East Asia & Pacific;High income
31734;Rwanda;RWA;2021-05;2.64;166;Sub-Saharan Africa;Low income
26820;Nepal;NPL;2021-05;9.44;146;South Asia;Lower middle income
26821;Nepal;NPL;2021-05;9.44;146;South Asia;Lower middle income
1864;Bahamas;BHS;2021-05;13.87;20;Latin America & Caribbean;High income
31436;Russia;RUS;2021-05;19.53;165;Europe & Central Asia;Upper middle income
33875;Slovenia;SVN;2021-05;51.03;181;Europe & Central Asia;High income
34989;South Sudan;SSD;2021-05;0.09;177;Sub-Saharan Africa;Low income
34988;South Sudan;SSD;2021-05;0.08;177;Sub-Saharan Africa;Low income
33876;Slovenia;SVN;2021-05;51.35;181;Europe & Central Asia;High income
27000;Netherlands;NLD;2021-05;50.08;144;Europe & Central Asia;High income
27001;Netherlands;NLD;2021-05;55.96;144;Europe & Central Asia;High income
1578;Azerbaijan;AZE;2021-05;22.04;12;Europe & Central Asia;Upper middle income
1577;Azerbaijan;AZE;2021-05;22.04;12;Europe & Central Asia;Upper middle income
41498;Zimbabwe;ZWE;2021-05;6.76;217;Sub-Saharan Africa;Lower middle income
27060;New Caledonia;NCL;2021-05;28.01;140;East Asia & Pacific;High income
31435;Russia;RUS;2021-05;19.5;165;Europe & Central Asia;Upper middle income
27061;New Caledonia;NCL;2021-05;30.06;140;East Asia & Pacific;High income
26671;Namibia;NAM;2021-05;2.97;139;Sub-Saharan Africa;Upper middle income
31786;Saint Kitts and Nevis;KNA;2021-05;40.08;104;Latin America & Caribbean;High income
342;Andorra;AND;2021-05;41.78;4;Europe & Central Asia;High income
343;Andorra;AND;2021-05;46.43;4;Europe & Central Asia;High income
32046;Saint Vincent and the Grenadines;VCT;2021-05;18.66;206;Latin America & Caribbean;Upper middle income
32045;Saint Vincent and the Grenadines;VCT;2021-05;17.49;206;Latin America & Caribbean;Upper middle income
26013;Montenegro;MNE;2021-05;32.89;131;Europe & Central Asia;Upper middle income
26014;Montenegro;MNE;2021-05;33.55;131;Europe & Central Asia;Upper middle income
33674;Slovakia;SVK;2021-05;47.14;180;Europe & Central Asia;High income
33675;Slovakia;SVK;2021-05;51.61;180;Europe & Central Asia;High income
2013;Bahrain;BHR;2021-05;99.11;19;Middle East & North Africa;High income
2012;Bahrain;BHR;2021-05;97.63;19;Middle East & North Africa;High income
26670;Namibia;NAM;2021-05;2.96;139;Sub-Saharan Africa;Upper middle income
26397;Morocco;MAR;2021-05;35.25;120;Middle East & North Africa;Lower middle income
31880;Saint Lucia;LCA;2021-05;25.36;111;Latin America & Caribbean;Upper middle income
31879;Saint Lucia;LCA;2021-05;25.26;111;Latin America & Caribbean;Upper middle income
35131;Spain;ESP;2021-05;58.02;59;Europe & Central Asia;High income
35130;Spain;ESP;2021-05;57.39;59;Europe & Central Asia;High income
26535;Mozambique;MOZ;2021-05;1.22;134;Sub-Saharan Africa;Low income
26536;Mozambique;MOZ;2021-05;1.23;134;Sub-Saharan Africa;Low income
993;Armenia;ARM;2021-05;1.13;7;Europe & Central Asia;Upper middle income
26585;Myanmar;MMR;2021-05;4.64;130;East Asia & Pacific;Lower middle income
26586;Myanmar;MMR;2021-05;5.46;130;East Asia & Pacific;Lower middle income
31787;Saint Kitts and Nevis;KNA;2021-05;47.34;104;Latin America & Caribbean;High income
26398;Morocco;MAR;2021-05;37.87;120;Middle East & North Africa;Lower middle income
41497;Zimbabwe;ZWE;2021-05;6.71;217;Sub-Saharan Africa;Lower middle income
27209;New Zealand;NZL;2021-05;12.44;148;East Asia & Pacific;High income
27210;New Zealand;NZL;2021-05;12.72;148;East Asia & Pacific;High income
674;Argentina;ARG;2021-05;28.53;6;Latin America & Caribbean;Upper middle income
29616;Philippines;PHL;2021-05;4.67;153;East Asia & Pacific;Lower middle income
34353;South Africa;ZAF;2021-05;1.74;215;Sub-Saharan Africa;Upper middle income
34352;South Africa;ZAF;2021-05;1.62;215;Sub-Saharan Africa;Upper middle income
29615;Philippines;PHL;2021-05;4.38;153;East Asia & Pacific;Lower middle income
1130;Australia;AUS;2021-05;16.92;10;East Asia & Pacific;High income
1129;Australia;AUS;2021-05;16.46;10;East Asia & Pacific;High income
28397;Oman;OMN;2021-05;5.68;149;Middle East & North Africa;High income
29245;Peru;PER;2021-05;13.07;152;Latin America & Caribbean;Upper middle income
29244;Peru;PER;2021-05;12.74;152;Latin America & Caribbean;Upper middle income
673;Argentina;ARG;2021-05;27.88;6;Latin America & Caribbean;Upper middle income
28447;Pakistan;PAK;2021-05;2.38;150;South Asia;Lower middle income
29002;Paraguay;PRY;2021-05;6.05;160;Latin America & Caribbean;Upper middle income
28641;Palestine;PSE;2021-05;10.0;161;Middle East & North Africa;Lower middle income
28642;Palestine;PSE;2021-05;10.36;161;Middle East & North Africa;Lower middle income
29001;Paraguay;PRY;2021-05;5.8;160;Latin America & Caribbean;Upper middle income
34228;Somalia;SOM;2021-05;0.79;175;Sub-Saharan Africa;Low income
28818;Panama;PAN;2021-05;20.14;151;Latin America & Caribbean;Upper middle income
28819;Panama;PAN;2021-05;21.9;151;Latin America & Caribbean;Upper middle income
34229;Somalia;SOM;2021-05;0.82;175;Sub-Saharan Africa;Low income
28875;Papua New Guinea;PNG;2021-05;0.18;155;East Asia & Pacific;Lower middle income
28874;Papua New Guinea;PNG;2021-05;0.1;155;East Asia & Pacific;Lower middle income
28448;Pakistan;PAK;2021-05;2.72;150;South Asia;Lower middle income
28029;Norway;NOR;2021-05;49.69;145;Europe & Central Asia;High income
28028;Norway;NOR;2021-05;49.51;145;Europe & Central Asia;High income
27734;North Macedonia;MKD;2021-05;15.16;127;Europe & Central Asia;Upper middle income
447;Antigua and Barbuda;ATG;2021-05;48.97;9;Latin America & Caribbean;High income
448;Antigua and Barbuda;ATG;2021-05;50.98;9;Latin America & Caribbean;High income
31042;Romania;ROU;2021-05;41.12;164;Europe & Central Asia;Upper middle income
31041;Romania;ROU;2021-05;40.78;164;Europe & Central Asia;Upper middle income
27524;Nicaragua;NIC;2021-05;2.48;143;Latin America & Caribbean;Lower middle income
27525;Nicaragua;NIC;2021-05;2.5;143;Latin America & Caribbean;Lower middle income
30611;Qatar;QAT;2021-05;86.85;163;Middle East & North Africa;High income
30610;Qatar;QAT;2021-05;85.81;163;Middle East & North Africa;High income
34667;South Korea;KOR;2021-05;15.87;105;East Asia & Pacific;High income
34666;South Korea;KOR;2021-05;15.06;105;East Asia & Pacific;High income
27562;Niger;NER;2021-05;0.48;141;Sub-Saharan Africa;Low income
27563;Niger;NER;2021-05;0.63;141;Sub-Saharan Africa;Low income
1462;Austria;AUT;2021-05;57.77;11;Europe & Central Asia;High income
1461;Austria;AUT;2021-05;52.32;11;Europe & Central Asia;High income
30316;Portugal;PRT;2021-05;57.24;159;Europe & Central Asia;High income
30315;Portugal;PRT;2021-05;56.62;159;Europe & Central Asia;High income
41235;Zambia;ZMB;2021-05;0.78;216;Sub-Saharan Africa;Lower middle income
41236;Zambia;ZMB;2021-05;0.78;216;Sub-Saharan Africa;Lower middle income
27633;Nigeria;NGA;2021-05;0.95;142;Sub-Saharan Africa;Lower middle income
27634;Nigeria;NGA;2021-05;0.96;142;Sub-Saharan Africa;Lower middle income
29898;Poland;POL;2021-05;53.14;156;Europe & Central Asia;High income
29897;Poland;POL;2021-05;52.67;156;Europe & Central Asia;High income
23125;Macao;MAC;2021-05;26.34;118;East Asia & Pacific;High income
25707;Mongolia;MNG;2021-05;95.07;132;East Asia & Pacific;Lower middle income
25706;Mongolia;MNG;2021-05;92.63;132;East Asia & Pacific;Lower middle income
992;Armenia;ARM;2021-05;0.89;7;Europe & Central Asia;Upper middle income
24912;Mauritius;MUS;2021-05;17.33;136;Sub-Saharan Africa;Upper middle income
33086;Seychelles;SYC;2021-05;135.96;185;Sub-Saharan Africa;High income
24848;Mauritania;MRT;2021-05;0.6;135;Sub-Saharan Africa;Lower middle income
2618;Barbados;BRB;2021-05;48.44;27;Latin America & Caribbean;High income
2617;Barbados;BRB;2021-05;48.24;27;Latin America & Caribbean;High income
33612;Sint Maarten (Dutch part);SXM;2021-05;66.91;184;Latin America & Caribbean;High income
23404;Malawi;MWI;2021-05;1.81;137;Sub-Saharan Africa;Low income
23403;Malawi;MWI;2021-05;1.81;137;Sub-Saharan Africa;Low income
33085;Seychelles;SYC;2021-05;133.62;185;Sub-Saharan Africa;High income
33125;Sierra Leone;SLE;2021-05;0.8;172;Sub-Saharan Africa;Low income
35752;Suriname;SUR;2021-05;13.64;179;Latin America & Caribbean;Upper middle income
2912;Belarus;BLR;2021-05;7.53;22;Europe & Central Asia;Upper middle income
35753;Suriname;SUR;2021-05;14.02;179;Latin America & Caribbean;Upper middle income
33126;Sierra Leone;SLE;2021-05;0.98;172;Sub-Saharan Africa;Low income
24913;Mauritius;MUS;2021-05;31.47;136;Sub-Saharan Africa;Upper middle income
25087;Mexico;MEX;2021-05;23.26;125;Latin America & Caribbean;Upper middle income
25088;Mexico;MEX;2021-05;23.4;125;Latin America & Caribbean;Upper middle income
24849;Mauritania;MRT;2021-05;0.78;135;Sub-Saharan Africa;Lower middle income
32431;Saudi Arabia;SAU;2021-05;40.2;167;Middle East & North Africa;High income
33611;Sint Maarten (Dutch part);SXM;2021-05;62.84;184;Latin America & Caribbean;High income
24537;Malta;MLT;2021-05;100.75;129;Middle East & North Africa;High income
40941;Vietnam;VNM;2021-05;1.12;210;East Asia & Pacific;Lower middle income
2913;Belarus;BLR;2021-05;8.44;22;Europe & Central Asia;Upper middle income
129;Albania;ALB;2021-05;27.03;3;Europe & Central Asia;Upper middle income
24134;Maldives;MDV;2021-05;87.91;124;South Asia;Upper middle income
32900;Serbia;SRB;2021-05;66.26;176;Europe & Central Asia;Upper middle income
32899;Serbia;SRB;2021-05;64.58;176;Europe & Central Asia;Upper middle income
128;Albania;ALB;2021-05;26.88;3;Europe & Central Asia;Upper middle income
32773;Senegal;SEN;2021-05;2.99;169;Sub-Saharan Africa;Lower middle income
35691;Sudan;SDN;2021-05;0.8;168;Sub-Saharan Africa;Low income
24133;Maldives;MDV;2021-05;87.62;124;South Asia;Upper middle income
32140;Samoa;WSM;2021-05;10.27;212;East Asia & Pacific;Lower middle income
24365;Mali;MLI;2021-05;0.61;128;Sub-Saharan Africa;Low income
32774;Senegal;SEN;2021-05;3.04;169;Sub-Saharan Africa;Lower middle income
23705;Malaysia;MYS;2021-05;9.28;138;East Asia & Pacific;Upper middle income
23704;Malaysia;MYS;2021-05;8.99;138;East Asia & Pacific;Upper middle income
24536;Malta;MLT;2021-05;99.92;129;Middle East & North Africa;High income
24364;Mali;MLI;2021-05;0.53;128;Sub-Saharan Africa;Low income
32430;Saudi Arabia;SAU;2021-05;39.74;167;Middle East & North Africa;High income
40940;Vietnam;VNM;2021-05;1.05;210;East Asia & Pacific;Lower middle income
10;Afghanistan;AFG;2021-05;1.51;1;South Asia;Low income
2344;Bangladesh;BGD;2021-05;6.01;17;South Asia;Lower middle income
33300;Singapore;SGP;2021-05;72.98;170;East Asia & Pacific;High income
23329;Madagascar;MDG;2021-05;0.13;123;Sub-Saharan Africa;Low income
25397;Moldova;MDA;2021-05;10.36;122;Europe & Central Asia;Upper middle income
25396;Moldova;MDA;2021-05;10.11;122;Europe & Central Asia;Upper middle income
35417;Sri Lanka;LKA;2021-05;9.1;113;South Asia;Lower middle income
32295;Sao Tome and Principe;STP;2021-05;6.5;178;Sub-Saharan Africa;Lower middle income
23328;Madagascar;MDG;2021-05;0.08;123;Sub-Saharan Africa;Low income
3103;Belgium;BEL;2021-05;59.42;14;Europe & Central Asia;High income
25623;Monaco;MCO;2021-05;72.53;121;Europe & Central Asia;High income
33299;Singapore;SGP;2021-05;72.12;170;East Asia & Pacific;High income
35416;Sri Lanka;LKA;2021-05;8.71;113;South Asia;Lower middle income
2343;Bangladesh;BGD;2021-05;6.0;17;South Asia;Lower middle income
32141;Samoa;WSM;2021-05;14.21;212;East Asia & Pacific;Lower middle income
32228;San Marino;SMR;2021-05;126.24;174;Europe & Central Asia;High income
32227;San Marino;SMR;2021-05;125.05;174;Europe & Central Asia;High income
9;Afghanistan;AFG;2021-05;1.49;1;South Asia;Low income
3102;Belgium;BEL;2021-05;58.38;14;Europe & Central Asia;High income
25624;Monaco;MCO;2021-05;75.98;121;Europe & Central Asia;High income
32296;Sao Tome and Principe;STP;2021-05;8.46;178;Sub-Saharan Africa;Lower middle income
29926;Poland;POL;2021-06;77.37;156;Europe & Central Asia;High income
29925;Poland;POL;2021-06;76.43;156;Europe & Central Asia;High income
12398;Fiji;FJI;2021-06;30.35;63;East Asia & Pacific;Upper middle income
7773;Congo;COG;2021-06;1.81;40;Sub-Saharan Africa;Lower middle income
32907;Serbia;SRB;2021-06;74.89;176;Europe & Central Asia;Upper middle income
12399;Fiji;FJI;2021-06;35.7;63;East Asia & Pacific;Upper middle income
28879;Papua New Guinea;PNG;2021-06;0.49;155;East Asia & Pacific;Lower middle income
7130;China;CHN;2021-06;86.18;36;East Asia & Pacific;Upper middle income
7129;China;CHN;2021-06;84.87;36;East Asia & Pacific;Upper middle income
34240;Somalia;SOM;2021-06;1.25;175;Sub-Saharan Africa;Low income
7827;Costa Rica;CRI;2021-06;45.36;44;Latin America & Caribbean;Upper middle income
11614;Estonia;EST;2021-06;72.1;60;Europe & Central Asia;High income
11613;Estonia;EST;2021-06;71.43;60;Europe & Central Asia;High income
30344;Portugal;PRT;2021-06;83.24;159;Europe & Central Asia;High income
12462;Finland;FIN;2021-06;71.28;62;Europe & Central Asia;High income
7774;Congo;COG;2021-06;2.05;40;Sub-Saharan Africa;Lower middle income
28880;Papua New Guinea;PNG;2021-06;0.54;155;East Asia & Pacific;Lower middle income
29274;Peru;PER;2021-06;22.78;152;Latin America & Caribbean;Upper middle income
34194;Solomon Islands;SLB;2021-06;3.05;171;East Asia & Pacific;Lower middle income
33129;Sierra Leone;SLE;2021-06;1.13;172;Sub-Saharan Africa;Low income
29032;Paraguay;PRY;2021-06;12.97;160;Latin America & Caribbean;Upper middle income
12293;Faeroe Islands;FRO;2021-06;95.56;65;Europe & Central Asia;High income
29275;Peru;PER;2021-06;23.33;152;Latin America & Caribbean;Upper middle income
7530;Colombia;COL;2021-06;35.66;41;Latin America & Caribbean;Upper middle income
33130;Sierra Leone;SLE;2021-06;1.2;172;Sub-Saharan Africa;Low income
12294;Faeroe Islands;FRO;2021-06;96.43;65;Europe & Central Asia;High income
38188;Turkey;TUR;2021-06;59.51;197;Europe & Central Asia;Upper middle income
29031;Paraguay;PRY;2021-06;12.7;160;Latin America & Caribbean;Upper middle income
12023;Ethiopia;ETH;2021-06;1.71;61;Sub-Saharan Africa;Low income
39525;United Kingdom;GBR;2021-06;114.22;68;Europe & Central Asia;High income
12022;Ethiopia;ETH;2021-06;1.71;61;Sub-Saharan Africa;Low income
29638;Philippines;PHL;2021-06;9.22;153;East Asia & Pacific;Lower middle income
11909;Eswatini;SWZ;2021-06;4.06;183;Sub-Saharan Africa;Lower middle income
7740;Comoros;COM;2021-06;9.5;42;Sub-Saharan Africa;Lower middle income
38187;Turkey;TUR;2021-06;58.09;197;Europe & Central Asia;Upper middle income
33090;Seychelles;SYC;2021-06;139.5;185;Sub-Saharan Africa;High income
11908;Eswatini;SWZ;2021-06;3.99;183;Sub-Saharan Africa;Lower middle income
29639;Philippines;PHL;2021-06;9.4;153;East Asia & Pacific;Lower middle income
7529;Colombia;COL;2021-06;35.0;41;Latin America & Caribbean;Upper middle income
34195;Solomon Islands;SLB;2021-06;3.09;171;East Asia & Pacific;Lower middle income
39524;United Kingdom;GBR;2021-06;113.76;68;Europe & Central Asia;High income
33091;Seychelles;SYC;2021-06;140.11;185;Sub-Saharan Africa;High income
9402;Czechia;CZE;2021-06;76.47;49;Europe & Central Asia;High income
11241;El Salvador;SLV;2021-06;39.68;173;Latin America & Caribbean;Lower middle income
11376;Equatorial Guinea;GNQ;2021-06;18.28;75;Sub-Saharan Africa;Upper middle income
8839;Curacao;CUW;2021-06;101.64;46;Latin America & Caribbean;High income
38747;Ukraine;UKR;2021-06;6.16;202;Europe & Central Asia;Lower middle income
32460;Saudi Arabia;SAU;2021-06;50.0;167;Middle East & North Africa;High income
10274;Dominica;DMA;2021-06;54.47;52;Latin America & Caribbean;Upper middle income
33616;Sint Maarten (Dutch part);SXM;2021-06;88.18;184;Latin America & Caribbean;High income
38746;Ukraine;UKR;2021-06;5.94;202;Europe & Central Asia;Lower middle income
10273;Dominica;DMA;2021-06;52.92;52;Latin America & Caribbean;Upper middle income
31794;Saint Kitts and Nevis;KNA;2021-06;75.85;104;Latin America & Caribbean;High income
31795;Saint Kitts and Nevis;KNA;2021-06;78.16;104;Latin America & Caribbean;High income
38582;Uganda;UGA;2021-06;1.82;201;Sub-Saharan Africa;Low income
32301;Sao Tome and Principe;STP;2021-06;12.53;178;Sub-Saharan Africa;Lower middle income
10225;Djibouti;DJI;2021-06;2.67;51;Middle East & North Africa;Lower middle income
